date,latitude,longitude,state,district,rainfall_mm,temperature,humidity,elevation_m,slope_degree,soil_type,river_level,road_condition,traffic_level,historical_incidents,incident_type,incident_severity,road_blocked,delay_minutes
2024-04-06,23.7323,91.9275,Tripura,Khowai,16.3,10.3,47.5,79,5.3,Clayey,4.92,Good,High,0,None,None,False,9
2024-04-06,27.1659,94.7056,Assam,Cachar,1.4,22.5,60.8,148,5.1,Mountain Soil,3.55,Good,Low,1,None,None,False,10
2024-04-06,26.1787,94.0283,Assam,Barpeta,6.4,20.2,46.4,141,14.5,Sandy Loam,3.68,Fair,Low,0,None,None,False,20
2024-04-06,26.719,94.7104,Nagaland,Wokha,3.2,21.1,51.5,502,2.4,Forest Soil,4.45,Good,Moderate,0,None,None,False,5
2024-04-07,24.8179,94.2862,Manipur,Imphal East,2.1,18.2,85.1,1317,10.1,Sandy Loam,3.51,Good,Low,0,None,None,False,7
2024-04-07,24.6577,94.3763,Manipur,Imphal West,22.9,17.6,58.2,1442,0.0,Sandy Loam,5.96,Good,Low,0,None,None,False,15
2024-04-07,25.4043,91.0292,Meghalaya,Jaintia Hills,3.0,11.8,65.1,1150,6.2,Forest Soil,3.51,Fair,Low,1,None,None,False,0
2024-04-08,22.8095,92.7523,Mizoram,Mamit,1.0,27.4,67.5,679,6.9,Sandy Loam,5.29,Damaged,High,3,Bridge Damage,Medium,True,264
2024-04-10,23.9413,92.2203,Tripura,Dhalai,7.7,23.8,55.7,255,5.2,Red Loamy,4.06,Good,Low,0,None,None,False,25
2024-04-10,28.0103,94.7959,Arunachal Pradesh,West Kameng,1.4,9.2,62.3,855,5.8,Red Loamy,3.36,Good,Low,2,None,None,False,20
2024-04-10,24.2618,91.914,Tripura,Dhalai,1.2,20.5,45.0,236,17.3,Red Loamy,3.6,Good,Low,0,None,None,False,10
2024-04-10,24.3215,91.1653,Tripura,North Tripura,12.2,17.4,45.3,570,0.0,Laterite,3.4,Good,Moderate,0,None,None,False,0
2024-04-11,25.4576,94.0064,Nagaland,Mokokchung,9.6,21.6,58.0,1470,7.3,Clayey,0.5,Good,High,0,None,None,False,19
2024-04-11,21.9756,92.417,Mizoram,Serchhip,0.6,11.2,76.5,753,5.7,Mountain Soil,5.36,Fair,Moderate,0,None,None,False,26
2024-04-11,25.2692,90.1973,Meghalaya,Jaintia Hills,11.4,7.2,67.8,601,0.0,Sandy Loam,4.02,Good,Moderate,1,None,None,False,7
2024-04-11,22.5176,92.2793,Mizoram,Serchhip,2.3,14.4,72.0,878,6.3,Mountain Soil,1.67,Fair,Low,2,None,None,False,20
2024-04-11,24.3914,93.8674,Manipur,Imphal West,9.3,23.5,55.5,808,2.7,Mountain Soil,3.53,Poor,Severe,4,Traffic Jam,Medium,True,263
2024-04-12,23.2605,91.9256,Tripura,Dhalai,11.0,24.0,45.3,323,5.0,Sandy Loam,2.16,Good,Low,0,None,None,False,16
2024-04-13,25.8321,91.5535,Meghalaya,Jaintia Hills,11.2,17.3,50.0,244,3.6,Alluvial,3.17,Good,High,1,None,None,False,20
2024-04-13,24.8004,93.971,Manipur,Imphal West,5.9,13.3,37.6,1825,8.9,Mountain Soil,2.48,Good,Moderate,0,None,None,False,21
2024-04-13,25.5304,94.2178,Manipur,Churachandpur,4.6,18.8,53.2,1166,10.6,Forest Soil,1.31,Fair,Low,0,None,None,False,1
2024-04-14,25.6275,94.0615,Manipur,Churachandpur,8.2,22.0,66.4,1734,0.0,Forest Soil,1.77,Good,Moderate,0,None,None,False,14
2024-04-14,28.5271,94.5242,Arunachal Pradesh,Tawang,1.6,20.1,77.5,1484,3.6,Mountain Soil,3.82,Fair,High,1,None,None,False,24
2024-04-14,27.2572,88.3062,Sikkim,South Sikkim,2.1,9.7,50.8,499,11.7,Forest Soil,4.93,Fair,Low,0,None,None,False,9
2024-04-15,23.7301,91.4851,Tripura,Gomati,5.9,20.1,49.7,274,0.0,Laterite,4.34,Fair,High,0,None,None,False,27
2024-04-15,25.0172,90.4305,Meghalaya,West Garo Hills,0.2,30.8,62.3,349,0.0,Laterite,5.57,Good,Low,2,None,None,False,4
2024-04-15,25.9353,93.2356,Assam,Kamrup,21.3,19.7,59.9,131,14.6,Laterite,4.43,Good,Moderate,2,None,None,False,0
2024-04-15,28.0419,88.5357,Sikkim,South Sikkim,22.7,9.2,44.7,3063,32.5,Red Loamy,4.21,Fair,Moderate,0,None,None,False,17
2024-04-16,25.281,94.6949,Nagaland,Dimapur,1.4,18.2,61.4,814,2.9,Alluvial,3.5,Good,Low,0,None,None,False,0
2024-04-16,26.2128,94.7482,Nagaland,Tuensang,7.2,10.1,60.8,1484,9.3,Laterite,4.92,Good,Moderate,2,None,None,False,3
2024-04-17,24.2115,92.2992,Tripura,Dhalai,11.6,15.2,55.1,202,8.2,Forest Soil,3.12,Good,Moderate,0,None,None,False,8
2024-04-17,22.5441,92.6216,Mizoram,Champhai,8.4,31.6,51.0,1052,3.6,Mountain Soil,2.98,Good,Moderate,0,None,None,False,6
2024-04-17,23.357,93.1033,Mizoram,Champhai,3.5,16.5,46.8,1614,0.0,Sandy Loam,2.65,Fair,Low,0,None,None,False,9
2024-04-17,22.9244,91.3642,Tripura,North Tripura,2.4,21.7,53.9,264,0.0,Alluvial,3.84,Good,Low,0,None,None,False,8
2024-04-18,24.78,90.7877,Assam,Sonitpur,12.3,23.0,62.3,32,0.0,Mountain Soil,4.2,Good,Moderate,0,None,None,False,22
2024-04-18,23.6555,91.7201,Tripura,West Tripura,3.5,20.4,46.5,771,2.3,Mountain Soil,2.7,Good,Moderate,0,None,None,False,3
2024-04-18,27.5899,94.3883,Arunachal Pradesh,Papum Pare,1.6,21.0,65.3,1362,17.3,Mountain Soil,1.74,Fair,Low,0,None,None,False,8
2024-04-18,23.0549,91.7243,Tripura,North Tripura,5.9,17.4,57.3,482,17.9,Clayey,3.27,Under Construction,Low,5,Fallen Tree,Low,True,345
2024-04-18,25.272,94.2101,Nagaland,Wokha,4.1,15.6,34.7,1278,12.4,Red Loamy,2.49,Fair,Low,1,None,None,False,15
2024-04-19,26.6773,93.9477,Assam,Dibrugarh,7.0,15.7,49.8,87,14.0,Red Loamy,2.5,Good,Low,0,None,None,False,4
2024-04-19,26.6881,95.1696,Nagaland,Dimapur,3.5,11.9,37.2,719,9.0,Mountain Soil,1.12,Good,Low,0,None,None,False,6
2024-04-19,24.2787,92.2947,Tripura,North Tripura,6.9,22.2,70.4,832,2.6,Forest Soil,7.05,Good,Low,0,None,None,False,13
2024-04-20,24.2198,91.5261,Tripura,Khowai,0.8,30.3,42.1,314,10.0,Forest Soil,2.36,Poor,High,3,Fallen Tree,Low,False,38
2024-04-20,27.3135,96.0999,Arunachal Pradesh,Tawang,9.6,24.5,34.6,916,9.2,Sandy Loam,2.57,Good,Moderate,0,None,None,False,2
2024-04-20,25.9521,92.7422,Meghalaya,East Khasi Hills,7.9,26.6,52.6,863,4.5,Forest Soil,2.43,Good,High,0,None,None,False,3
2024-04-20,24.7793,91.6285,Assam,Sonitpur,1.8,12.4,59.7,108,10.2,Red Loamy,5.17,Good,Moderate,1,None,None,False,1
2024-04-20,26.6565,92.0584,Assam,Sonitpur,4.4,22.9,46.3,169,2.2,Clayey,3.51,Good,Low,1,None,None,False,15
2024-04-20,27.9096,88.7776,Sikkim,West Sikkim,5.4,18.6,49.8,2692,30.0,Red Loamy,4.24,Good,Low,1,None,None,False,2
2024-04-21,25.3929,93.8992,Manipur,Imphal East,3.9,22.9,41.5,1254,3.0,Laterite,3.85,Good,High,0,None,None,False,19
2024-04-21,27.7877,88.3548,Sikkim,West Sikkim,6.5,11.5,35.4,3143,18.8,Mountain Soil,2.19,Good,Low,0,None,None,False,12
2024-04-21,23.4762,91.5223,Tripura,North Tripura,3.8,17.4,62.4,506,0.0,Clayey,3.46,Good,Low,1,None,None,False,28
2024-04-21,26.5554,94.858,Assam,Nagaon,3.8,26.1,34.2,75,0.0,Forest Soil,3.42,Good,Moderate,0,None,None,False,13
2024-04-21,25.807,94.6641,Nagaland,Wokha,2.9,13.3,44.3,1537,1.1,Mountain Soil,3.74,Good,Moderate,0,None,None,False,22
2024-04-21,23.7833,93.1695,Mizoram,Kolasib,7.0,16.9,42.0,1281,13.1,Alluvial,3.57,Fair,Moderate,1,None,None,False,0
2024-04-21,23.0056,92.7642,Mizoram,Lunglei,4.4,25.2,53.7,1274,9.0,Forest Soil,2.44,Good,High,0,None,None,False,2
2024-04-22,22.2588,93.0055,Mizoram,Aizawl,0.1,16.4,46.7,1819,6.7,Mountain Soil,3.16,Damaged,Severe,2,Fog/Visibility,Medium,True,303
2024-04-22,26.2884,94.7758,Assam,Barpeta,8.0,26.8,41.9,141,0.0,Alluvial,4.01,Fair,Low,2,None,None,False,3
2024-04-22,23.0759,91.867,Tripura,West Tripura,18.6,17.5,61.2,133,0.0,Red Loamy,4.39,Good,Moderate,1,None,None,False,0
2024-04-25,25.574,92.7285,Meghalaya,East Khasi Hills,2.8,22.0,62.2,936,0.1,Mountain Soil,2.39,Fair,Moderate,0,None,None,False,21
2024-04-25,27.2799,88.7755,Sikkim,East Sikkim,17.8,5.8,64.1,2443,17.6,Clayey,1.81,Good,Moderate,0,None,None,False,19
2024-04-25,27.6105,88.8138,Sikkim,North Sikkim,18.8,12.4,39.6,2829,12.9,Red Loamy,4.2,Fair,Moderate,0,None,None,False,17
2024-04-26,27.4528,94.2984,Arunachal Pradesh,East Siang,9.4,17.3,87.1,2127,6.7,Mountain Soil,5.51,Good,Low,0,None,None,False,3
2024-04-26,24.9652,93.3895,Manipur,Tamenglong,3.5,4.2,48.8,1788,6.1,Alluvial,3.21,Good,Low,1,None,None,False,11
2024-04-26,22.3719,93.1892,Mizoram,Aizawl,1.7,12.4,78.8,1787,6.6,Sandy Loam,2.15,Good,Moderate,0,None,None,False,15
2024-04-26,27.8199,88.4628,Sikkim,North Sikkim,6.9,26.1,48.9,630,6.4,Forest Soil,2.99,Fair,Low,0,None,None,False,22
2024-04-27,25.6702,90.3738,Meghalaya,Ri Bhoi,2.6,19.4,63.2,1219,9.6,Laterite,4.01,Damaged,Severe,3,Fog/Visibility,Low,True,127
2024-04-27,24.6755,94.0883,Manipur,Imphal West,19.2,13.2,49.2,1867,20.5,Red Loamy,5.38,Good,Low,2,None,None,False,14
2024-04-28,25.1165,92.7176,Meghalaya,Ri Bhoi,12.1,23.5,60.3,158,0.0,Laterite,3.95,Good,Low,0,None,None,False,17
2024-04-28,26.6378,92.3635,Assam,Barpeta,3.2,21.2,60.4,41,0.0,Mountain Soil,2.49,Fair,Moderate,1,None,None,False,13
2024-04-29,27.4378,88.2726,Sikkim,East Sikkim,10.0,19.6,35.3,575,2.4,Laterite,5.69,Good,Moderate,1,None,None,False,16
2024-04-29,24.1099,91.5725,Tripura,Gomati,20.6,18.3,53.3,553,1.1,Laterite,5.66,Fair,Low,2,None,None,False,0
2024-04-29,25.081,91.7289,Meghalaya,West Garo Hills,0.6,19.6,64.4,455,0.0,Mountain Soil,4.36,Fair,High,0,None,None,False,6
2024-04-29,25.7828,94.1851,Nagaland,Wokha,6.5,14.8,36.3,499,0.0,Mountain Soil,4.23,Fair,Low,1,None,None,False,17
2024-04-29,27.0753,88.1891,Sikkim,North Sikkim,26.9,25.6,66.6,948,0.0,Laterite,5.79,Fair,Low,2,None,None,False,15
2024-05-02,24.7002,94.1673,Manipur,Senapati,6.7,17.5,48.3,785,1.3,Clayey,0.5,Good,Moderate,1,None,None,False,14
2024-05-02,24.335,91.4874,Tripura,West Tripura,12.2,27.0,60.4,93,0.0,Alluvial,4.45,Good,Low,0,None,None,False,14
2024-05-03,23.3174,93.1087,Mizoram,Kolasib,21.2,15.1,66.6,1239,7.4,Laterite,2.22,Fair,Low,0,None,None,False,24
2024-05-03,23.5964,91.3831,Tripura,North Tripura,10.4,5.0,87.5,680,2.0,Sandy Loam,4.04,Fair,Low,0,None,None,False,1
2024-05-03,23.5872,91.7185,Tripura,Gomati,5.3,10.2,61.4,791,4.1,Laterite,1.68,Good,Low,2,None,None,False,4
2024-05-03,23.8404,92.2109,Mizoram,Aizawl,8.2,20.7,43.0,736,17.9,Alluvial,5.09,Good,Moderate,0,None,None,False,18
2024-05-04,23.7061,92.6885,Mizoram,Kolasib,4.4,17.8,51.8,1468,10.5,Sandy Loam,3.94,Good,High,0,None,None,False,4
2024-05-04,22.719,93.2288,Mizoram,Mamit,0.7,11.0,41.0,1782,21.3,Laterite,4.04,Fair,High,2,None,None,False,0
2024-05-04,27.5318,88.8623,Sikkim,South Sikkim,14.7,12.8,60.3,2668,13.5,Mountain Soil,5.79,Good,High,2,None,None,False,12
2024-05-04,26.6397,90.7334,Assam,Kamrup,3.7,22.2,49.2,192,2.8,Sandy Loam,4.74,Good,Moderate,2,None,None,False,17
2024-05-04,23.6074,91.2147,Tripura,West Tripura,1.7,17.1,59.3,893,20.7,Laterite,2.75,Good,Low,0,None,None,False,11
2024-05-04,26.0585,93.8915,Nagaland,Wokha,1.9,26.0,54.1,206,7.0,Clayey,3.38,Good,Low,0,None,None,False,8
2024-05-05,25.7807,95.1306,Nagaland,Wokha,1.0,13.4,41.5,1026,13.8,Red Loamy,5.35,Damaged,Severe,9,Fog/Visibility,Medium,False,113
2024-05-05,25.8433,92.7036,Meghalaya,West Garo Hills,11.7,20.0,69.0,1776,16.2,Forest Soil,4.45,Good,High,0,None,None,False,19
2024-05-06,28.5181,92.6668,Arunachal Pradesh,Tawang,10.6,5.3,66.7,2494,12.3,Red Loamy,2.32,Good,Low,0,None,None,False,12
2024-05-06,24.2146,91.3728,Tripura,North Tripura,1.4,23.6,55.8,501,2.5,Alluvial,6.81,Fair,Low,0,None,None,False,18
2024-05-06,27.8119,88.7256,Sikkim,West Sikkim,2.9,10.7,60.6,3843,17.6,Alluvial,2.95,Good,Low,1,None,None,False,16
2024-05-07,27.3238,93.1797,Arunachal Pradesh,Lohit,2.4,10.6,57.0,2887,13.3,Red Loamy,3.2,Good,Low,0,None,None,False,8
2024-05-07,25.3416,91.0174,Meghalaya,East Khasi Hills,6.7,10.9,48.4,542,7.5,Red Loamy,4.11,Fair,Moderate,0,None,None,False,15
2024-05-07,22.8472,92.7805,Mizoram,Aizawl,1.3,21.2,59.8,657,17.0,Alluvial,5.81,Good,Low,1,None,None,False,16
2024-05-07,26.4782,93.4819,Nagaland,Tuensang,2.8,15.0,41.6,771,0.0,Mountain Soil,2.76,Fair,Moderate,0,None,None,False,4
2024-05-08,24.578,92.4483,Assam,Sonitpur,3.7,29.0,43.0,198,0.0,Alluvial,3.0,Fair,Low,0,None,None,False,19
2024-05-08,25.9418,93.4866,Nagaland,Wokha,1.9,9.2,63.2,887,12.7,Mountain Soil,4.87,Good,Moderate,0,None,None,False,2
2024-05-08,23.1843,92.1301,Tripura,West Tripura,1.5,19.0,21.2,787,0.5,Clayey,2.78,Good,Low,1,None,None,False,7
2024-05-08,24.5065,94.305,Manipur,Imphal West,2.2,13.2,48.2,1319,21.2,Red Loamy,4.99,Poor,High,2,Fog/Visibility,Low,True,280
2024-05-09,27.6478,88.628,Sikkim,North Sikkim,0.0,15.4,36.5,2877,24.2,Red Loamy,3.93,Fair,Low,0,None,None,False,12
2024-05-09,26.5632,94.8636,Nagaland,Dimapur,6.5,3.1,45.5,843,19.4,Sandy Loam,3.91,Good,Moderate,1,None,None,False,5
2024-05-09,27.2548,92.3644,Assam,Dibrugarh,1.1,25.7,57.4,78,7.6,Sandy Loam,3.7,Good,High,2,None,None,False,15
2024-05-10,26.9281,93.7288,Nagaland,Kohima,8.2,13.9,48.1,1505,16.9,Red Loamy,3.16,Fair,Low,0,None,None,False,12
2024-05-11,24.2283,91.8968,Tripura,West Tripura,13.5,22.1,65.8,314,0.0,Red Loamy,3.81,Fair,Low,1,None,None,False,7
2024-05-11,25.993,90.2111,Meghalaya,Jaintia Hills,12.4,15.8,38.0,994,0.0,Clayey,3.17,Fair,Moderate,0,None,None,False,6
2024-05-11,23.2412,92.4139,Mizoram,Champhai,1.8,13.0,68.0,1771,19.1,Laterite,3.41,Good,Low,1,None,None,False,0
2024-05-11,22.1902,92.4433,Mizoram,Aizawl,3.1,20.9,49.9,1205,16.4,Clayey,5.6,Good,Low,1,None,None,False,25
2024-05-11,28.7126,92.4041,Arunachal Pradesh,West Kameng,5.8,15.9,57.4,2417,21.7,Alluvial,3.86,Good,Moderate,0,None,None,False,10
2024-05-11,29.3588,92.9603,Arunachal Pradesh,Tawang,2.3,23.3,57.1,423,12.9,Red Loamy,4.57,Fair,Low,1,None,None,False,4
2024-05-11,25.2163,91.5699,Assam,Kamrup,9.2,18.1,61.2,109,1.0,Forest Soil,4.24,Good,Low,0,None,None,False,3
2024-05-12,27.4257,97.3658,Arunachal Pradesh,Changlang,10.1,14.3,70.5,2253,12.0,Sandy Loam,4.43,Good,Low,0,None,None,False,6
2024-05-12,27.3821,88.1229,Sikkim,West Sikkim,3.2,15.4,46.7,1608,15.6,Sandy Loam,3.86,Damaged,High,2,Fallen Tree,Low,False,126
2024-05-12,24.4566,92.0299,Tripura,Dhalai,12.6,19.2,63.9,641,0.0,Clayey,5.37,Fair,Low,0,None,None,False,3
2024-05-13,23.6176,91.5363,Tripura,West Tripura,1.4,31.8,48.4,895,14.5,Mountain Soil,4.73,Good,Moderate,0,None,None,False,17
2024-05-13,24.3788,91.6528,Tripura,Dhalai,10.0,18.9,42.9,456,0.0,Red Loamy,2.14,Poor,Low,10,Traffic Jam,Medium,False,34
2024-05-14,25.7845,93.7122,Nagaland,Wokha,5.8,19.2,65.0,352,18.7,Alluvial,4.53,Good,Low,0,None,None,False,15
2024-05-14,25.002,92.6195,Meghalaya,South Garo Hills,2.5,24.4,72.6,1809,11.8,Mountain Soil,2.04,Good,Low,0,None,None,False,0
2024-05-14,25.9422,90.0935,Assam,Jorhat,5.0,27.3,51.8,191,11.3,Alluvial,5.01,Poor,High,3,Fog/Visibility,High,False,88
2024-05-14,28.4484,95.1864,Arunachal Pradesh,East Siang,1.1,19.7,56.2,1094,0.0,Red Loamy,1.28,Good,High,1,None,None,False,14
2024-05-14,27.8738,91.7589,Arunachal Pradesh,Lohit,1.1,11.2,70.7,2337,26.1,Red Loamy,3.39,Fair,Moderate,0,None,None,False,20
2024-05-15,27.5958,88.663,Sikkim,North Sikkim,2.2,26.9,61.7,3307,29.3,Alluvial,3.9,Good,High,0,None,None,False,2
2024-05-15,27.3145,88.8255,Sikkim,East Sikkim,17.1,3.7,42.0,3580,19.5,Red Loamy,3.22,Poor,High,4,Traffic Jam,Medium,True,361
2024-05-15,27.8113,88.8925,Sikkim,North Sikkim,4.5,14.1,57.8,1797,6.7,Laterite,3.66,Good,Moderate,0,None,None,False,10
2024-05-15,25.4573,92.4242,Meghalaya,Jaintia Hills,4.6,24.2,33.3,262,1.0,Forest Soil,2.68,Good,High,1,None,None,False,15
2024-05-16,26.9726,92.5346,Arunachal Pradesh,Changlang,1.0,13.5,56.3,2438,21.6,Laterite,4.13,Fair,High,0,None,None,False,10
2024-05-16,25.386,93.1278,Manipur,Ukhrul,5.2,17.5,57.1,1914,8.3,Sandy Loam,4.6,Poor,Severe,2,Fallen Tree,Medium,False,65
2024-05-16,26.7823,94.5244,Nagaland,Wokha,15.4,28.6,45.4,869,0.0,Alluvial,3.92,Fair,Low,1,None,None,False,13
2024-05-17,24.9387,93.9247,Manipur,Ukhrul,2.5,9.1,54.6,1110,12.5,Clayey,3.7,Good,Moderate,0,None,None,False,2
2024-05-17,25.6296,93.2507,Manipur,Imphal East,23.1,8.4,62.6,804,8.9,Forest Soil,3.18,Good,High,2,None,None,False,21
2024-05-17,24.549,93.6912,Manipur,Imphal East,9.0,22.4,51.6,878,2.1,Alluvial,5.14,Fair,Moderate,0,None,None,False,1
2024-05-17,22.9226,92.9079,Mizoram,Serchhip,1.6,22.2,72.4,723,5.0,Alluvial,2.34,Good,Low,0,None,None,False,13
2024-05-18,27.9854,88.052,Sikkim,West Sikkim,2.9,27.6,55.3,890,0.0,Alluvial,4.12,Good,Moderate,0,None,None,False,5
2024-05-18,24.074,93.093,Mizoram,Serchhip,7.0,19.7,43.2,1421,15.9,Mountain Soil,2.45,Poor,High,5,Traffic Jam,Low,False,53
2024-05-18,27.3541,88.0696,Sikkim,East Sikkim,1.0,14.9,51.6,2215,12.6,Alluvial,3.96,Good,Low,0,None,None,False,0
2024-05-19,25.7129,93.0449,Assam,Jorhat,1.4,24.3,54.5,131,17.0,Forest Soil,3.79,Good,Low,0,None,None,False,11
2024-05-19,22.8433,92.997,Mizoram,Mamit,5.8,19.0,44.1,1729,8.1,Laterite,3.12,Good,Low,0,None,None,False,8
2024-05-20,26.0901,94.0822,Nagaland,Mokokchung,18.2,16.3,57.9,1802,0.0,Mountain Soil,4.13,Fair,Moderate,0,None,None,False,10
2024-05-20,27.0744,88.1378,Sikkim,South Sikkim,10.6,19.8,53.0,919,0.0,Sandy Loam,5.04,Good,High,1,None,None,False,18
2024-05-20,28.8879,94.1452,Arunachal Pradesh,Lohit,2.1,17.4,45.7,1569,9.5,Red Loamy,2.45,Good,Low,2,None,None,False,11
2024-05-20,24.1911,92.5955,Mizoram,Kolasib,4.1,23.4,60.2,1416,4.9,Alluvial,0.79,Fair,Low,1,None,None,False,14
2024-05-20,29.296,91.6426,Arunachal Pradesh,Lohit,10.6,20.1,56.8,1057,12.6,Forest Soil,4.65,Good,Low,0,None,None,False,10
2024-05-20,25.5676,94.5422,Assam,Nagaon,13.1,23.5,52.1,144,3.4,Red Loamy,2.93,Good,Moderate,0,None,None,False,7
2024-05-21,25.2947,92.7452,Meghalaya,East Khasi Hills,25.2,12.8,49.0,177,0.0,Clayey,2.59,Good,Low,0,None,None,False,0
2024-05-21,27.4568,94.3137,Arunachal Pradesh,West Kameng,3.7,12.7,48.8,287,2.3,Forest Soil,2.05,Poor,Low,3,Fog/Visibility,Medium,False,64
2024-05-22,27.8992,88.1858,Sikkim,North Sikkim,3.7,12.4,56.9,2515,10.7,Laterite,3.72,Good,Moderate,0,None,None,False,2
2024-05-22,27.7112,88.255,Sikkim,South Sikkim,16.0,9.2,58.2,2785,16.4,Alluvial,4.1,Poor,High,5,Fog/Visibility,Critical,True,158
2024-05-22,27.3175,88.1147,Sikkim,West Sikkim,6.8,12.6,61.7,1542,8.3,Clayey,2.61,Fair,Moderate,0,None,None,False,10
2024-05-23,25.6013,93.8904,Nagaland,Wokha,17.9,20.1,50.4,1946,16.8,Sandy Loam,5.75,Fair,Low,0,None,None,False,4
2024-05-23,24.5272,93.4136,Assam,Jorhat,0.8,25.0,59.3,134,5.4,Clayey,3.43,Damaged,High,2,Traffic Jam,Medium,False,54
2024-05-23,24.0262,94.3609,Manipur,Ukhrul,8.1,23.7,43.9,1241,0.0,Red Loamy,4.98,Good,Moderate,0,None,None,False,1
2024-05-24,27.7643,88.3974,Sikkim,East Sikkim,13.9,1.4,73.4,4268,27.6,Clayey,4.14,Good,High,1,None,None,False,7
2024-05-24,23.3019,93.4595,Mizoram,Serchhip,5.7,14.5,62.5,1177,5.6,Clayey,3.77,Fair,High,2,None,None,False,7
2024-05-25,29.1241,94.7888,Arunachal Pradesh,Changlang,13.8,15.8,65.4,2631,9.7,Clayey,2.27,Good,Low,0,None,None,False,8
2024-05-25,24.2778,92.347,Mizoram,Lunglei,3.8,17.5,56.4,1560,3.5,Clayey,2.69,Good,Moderate,1,None,None,False,5
2024-05-25,24.8301,93.0311,Manipur,Tamenglong,3.6,6.1,38.4,1723,7.3,Forest Soil,3.04,Fair,Low,0,None,None,False,26
2024-05-25,28.1202,92.024,Arunachal Pradesh,Papum Pare,0.7,12.6,43.6,1516,6.2,Laterite,3.71,Fair,High,0,None,None,False,13
2024-05-25,27.5076,88.6577,Sikkim,West Sikkim,8.2,22.7,58.1,921,0.0,Laterite,3.98,Fair,Low,0,None,None,False,24
2024-05-25,26.058,90.0762,Meghalaya,East Khasi Hills,1.5,18.3,76.8,190,4.6,Forest Soil,3.63,Good,Moderate,1,None,None,False,15
2024-05-25,24.7577,93.1074,Manipur,Senapati,3.9,19.8,53.1,1240,7.7,Forest Soil,1.46,Good,Moderate,1,None,None,False,4
2024-05-26,27.7752,88.4149,Sikkim,West Sikkim,2.6,15.8,44.4,787,16.5,Clayey,4.25,Good,Low,0,None,None,False,18
2024-05-26,24.3691,92.0782,Tripura,Dhalai,3.4,22.2,50.9,881,0.9,Laterite,6.29,Fair,Moderate,1,None,None,False,10
2024-05-26,24.1777,92.1279,Tripura,North Tripura,3.6,20.4,41.0,441,15.5,Alluvial,1.77,Good,Moderate,0,None,None,False,7
2024-05-26,26.656,94.1274,Arunachal Pradesh,Papum Pare,1.5,16.6,58.9,2402,23.1,Alluvial,4.52,Fair,Moderate,1,None,None,False,0
2024-05-27,23.8062,92.1645,Tripura,Dhalai,11.3,16.8,41.3,301,3.7,Mountain Soil,2.94,Good,Low,0,None,None,False,8
2024-05-27,23.7304,93.1794,Mizoram,Kolasib,7.9,23.5,68.4,592,3.2,Forest Soil,1.42,Good,Low,1,None,None,False,1
2024-05-27,25.27,93.9516,Manipur,Imphal East,6.6,14.9,67.9,1909,18.7,Laterite,3.23,Good,Low,0,None,None,False,19
2024-05-27,27.7981,88.554,Sikkim,North Sikkim,8.5,12.0,60.1,3864,8.1,Sandy Loam,5.18,Good,Moderate,1,None,None,False,21
2024-05-27,24.9845,93.2964,Manipur,Senapati,0.4,19.5,49.9,1192,0.0,Forest Soil,2.03,Good,Low,1,None,None,False,12
2024-05-28,26.4481,93.9426,Assam,Sonitpur,7.6,24.9,48.1,170,6.5,Laterite,3.25,Good,Low,0,None,None,False,6
2024-05-29,22.5804,92.8043,Mizoram,Kolasib,12.5,15.6,57.3,1636,17.3,Laterite,3.95,Poor,High,6,Fallen Tree,Low,True,162
2024-05-29,26.5731,92.169,Assam,Sonitpur,1.3,24.0,63.7,94,0.3,Sandy Loam,6.02,Good,High,0,None,None,False,18
2024-05-30,27.6777,88.0576,Sikkim,West Sikkim,0.8,18.9,40.3,436,12.4,Alluvial,4.13,Fair,Moderate,0,None,None,False,17
2024-05-30,24.1778,93.9151,Manipur,Ukhrul,2.9,16.6,58.5,946,0.1,Red Loamy,3.49,Fair,Low,0,None,None,False,14
2024-05-30,24.7767,93.9618,Manipur,Tamenglong,12.7,12.7,61.6,1832,14.5,Forest Soil,4.71,Fair,Low,2,None,None,False,20
2024-05-30,26.1327,95.6885,Assam,Dibrugarh,8.6,26.9,54.5,136,1.5,Red Loamy,4.73,Fair,Moderate,0,None,None,False,5
2024-05-30,26.8249,92.876,Assam,Barpeta,0.9,18.7,57.4,187,0.0,Forest Soil,3.93,Fair,Low,0,None,None,False,5
2024-05-30,25.0544,90.4036,Meghalaya,West Garo Hills,15.9,21.7,46.9,660,0.0,Forest Soil,3.69,Fair,High,1,None,None,False,4
2024-05-31,26.5072,93.3744,Nagaland,Wokha,2.0,18.2,45.1,1155,6.3,Mountain Soil,3.64,Fair,Low,2,None,None,False,8
2024-05-31,25.6991,94.5702,Manipur,Tamenglong,4.3,11.6,36.5,1302,14.4,Red Loamy,3.34,Good,Moderate,3,None,None,False,0
2024-05-31,27.9097,88.3724,Sikkim,East Sikkim,10.1,18.3,57.5,1266,5.2,Mountain Soil,3.44,Fair,Low,0,None,None,False,0
2024-05-31,27.2349,95.1983,Arunachal Pradesh,Changlang,1.2,15.5,78.3,1525,5.1,Sandy Loam,3.34,Fair,Low,2,None,None,False,27
2024-05-31,21.9068,92.9796,Mizoram,Mamit,0.7,14.5,21.9,1074,0.0,Clayey,2.57,Good,Moderate,0,None,None,False,3
2024-05-31,23.7004,92.1253,Tripura,North Tripura,5.3,28.4,43.9,535,1.9,Laterite,2.99,Good,Low,1,None,None,False,0
